east,north,height,cat
8.81167444,39.54942041,62.76161487,19
8.81166704,39.54942696,62.7915727,19
8.81165963,39.54943352,62.80532651,19
8.81165223,39.54944007,62.81680938,19
8.81164483,39.54944662,62.82602133,19
8.81163742,39.54945318,62.83296236,19
8.81163002,39.54945973,62.83763246,19
8.81162262,39.54946628,62.82473863,19
8.81161521,39.54947284,62.80392406,19
8.81160781,39.54947939,62.78538043,19
8.81160041,39.54948594,62.76910771,19
8.81159301,39.54949249,62.75510592,19
8.8115856,39.54949905,62.74337506,19
8.8115782,39.5495056,62.73391512,19
8.81157064,39.54951212,62.72620795,19
8.81156308,39.54951864,62.72080822,19
8.81155552,39.54952516,62.71771594,19
8.81154796,39.54953168,62.7169311,19
8.8115404,39.5495382,62.71845372,19
8.81153284,39.54954472,62.72228378,19
8.81152528,39.54955124,62.72842128,19
8.81151772,39.54955776,62.73686623,19
8.81151016,39.54956428,62.74761863,19
8.8115026,39.5495708,62.76067848,19
8.81149504,39.54957732,62.77604577,19
8.81148748,39.54958384,62.79372051,19
8.81147992,39.54959036,62.8137027,19
8.81147236,39.54959688,62.83599233,19
8.8114648,39.5496034,62.86058941,19
8.81145724,39.54960992,62.88749394,19
8.81144968,39.54961644,62.91670591,19
8.81144212,39.54962296,62.94822533,19
8.81143456,39.54962948,62.9820522,19
8.811427,39.549636,63,19
8.81141944,39.54964252,63,19
8.81141188,39.54964904,62.98115093,19
8.81140432,39.54965556,62.95579963,19
8.81139676,39.54966208,62.93275578,19
8.8113892,39.5496686,62.91201937,19
8.81138164,39.54967512,62.89359041,19
8.81137408,39.54968164,62.8774689,19
8.81136652,39.54968816,62.86365483,19
8.81135896,39.54969468,62.85214822,19
8.8113514,39.5497012,62.84294904,19
8.81134384,39.54970772,62.83605732,19
8.81133628,39.54971424,62.83147304,19
8.81132872,39.54972076,62.82919621,19
8.81132116,39.54972728,62.82922682,19
8.8113136,39.5497338,62.83156489,19
8.81130604,39.54974032,62.83621039,19
8.81129848,39.54974684,62.84316335,19
8.81129092,39.54975336,62.85242375,19
8.81128336,39.54975988,62.8639916,19
8.8112758,39.5497664,62.8778669,19
8.81126824,39.54977292,62.89404964,19
8.81126068,39.54977944,62.91253983,19
8.81125312,39.54978596,62.93333746,19
8.81124556,39.54979248,62.95644255,19
8.811238,39.549799,62.98185508,19
8.81123044,39.54980552,63,19
8.81122288,39.54981204,63,19
8.81121532,39.54981856,63,19
8.81120776,39.54982508,63,19
8.8112002,39.5498316,63,19
8.81119264,39.54983812,63,19
8.81118508,39.54984464,63,19
8.81117752,39.54985116,63,19
8.81116996,39.54985768,63,19
8.8111624,39.5498642,62.98920095,19
8.81115499,39.54987073,62.97195585,19
8.81114758,39.54987726,62.95697634,19
8.81114017,39.5498838,62.94426242,19
8.81113276,39.54989033,62.93381409,19
8.81112536,39.54989686,62.92563135,19
8.81111795,39.54990339,62.91971419,19
8.81111054,39.54990993,62.91606263,19
8.81110313,39.54991646,62.91467666,19
8.81109572,39.54992299,62.91555627,19
8.81108831,39.54992952,62.91870148,19
8.8110809,39.54993606,62.92411227,19
8.81107349,39.54994259,62.93178866,19
8.81106609,39.54994912,62.94173063,19
8.81105868,39.54995565,62.95393819,19
8.81105127,39.54996219,62.96841134,19
8.81104386,39.54996872,62.98515008,19
8.81103645,39.54997525,63,19
8.81102904,39.54998178,63,19
8.81102163,39.54998831,63,19
8.81101422,39.54999485,63,19
8.81100681,39.55000138,63,19
8.81099941,39.55000791,63,19
8.810992,39.55001444,63,19
8.81098459,39.55002098,63,19
8.81097718,39.55002751,63,19
8.81096977,39.55003404,63,19
8.81096236,39.55004057,63,19
8.81095495,39.55004711,63,19
8.81094754,39.55005364,63,19
8.81094014,39.55006017,63,19
8.81093273,39.5500667,63,19
8.81092532,39.55007324,63,19
8.81091791,39.55007977,63,19
8.8109105,39.5500863,62.99236082,19
8.81090309,39.55009283,62.98426889,19
8.81089568,39.55009936,62.97844256,19
8.81088827,39.5501059,62.97488181,19
8.81088086,39.55011243,62.97358665,19
8.81087346,39.55011896,62.97455708,19
8.81086605,39.55012549,62.9777931,19
8.81085864,39.55013203,62.98329471,19
8.81085123,39.55013856,62.99106191,19
8.81084382,39.55014509,63,19
8.81083641,39.55015162,63,19
8.810829,39.55015816,63,19
8.81082159,39.55016469,63,19
8.81081419,39.55017122,63,19
8.81080678,39.55017775,63,19
8.81079937,39.55018429,63,19
8.81079196,39.55019082,63,19
8.81078455,39.55019735,63,19
8.81077714,39.55020388,63,19
8.81076973,39.55021041,63,19
8.81076232,39.55021695,63,19
8.81075491,39.55022348,63,19
8.81074751,39.55023001,63,19
8.8107401,39.55023654,63,19
8.81073269,39.55024308,63,19
8.81072528,39.55024961,63,19
8.81071787,39.55025614,63,19
8.81071046,39.55026267,63,19
8.81070305,39.55026921,63,19
8.81069564,39.55027574,63,19
8.81068824,39.55028227,63,19
8.81068083,39.5502888,63,19
8.81067342,39.55029534,63,19
8.81066601,39.55030187,63,19
8.8106586,39.5503084,62.99891519,19
8.81065106,39.55031491,62.99996984,19
8.81064352,39.55032143,63,19
8.81063598,39.55032794,63,19
8.81062844,39.55033445,63,19
8.8106209,39.55034097,63,19
8.81061336,39.55034748,63,19
8.81060582,39.550354,63,19
8.81059828,39.55036051,63,19
8.81059075,39.55036702,63,19
8.81058321,39.55037354,63,19
8.81057567,39.55038005,63,19
8.81056813,39.55038656,63,19
8.81056059,39.55039308,63,19
8.81055305,39.55039959,63,19
8.81054551,39.5504061,63,19
8.81053797,39.55041262,63,19
8.81053043,39.55041913,63,19
8.81052289,39.55042565,63,19
8.81051535,39.55043216,63,19
8.81050781,39.55043867,63,19
8.81050027,39.55044519,63,19
8.81049273,39.5504517,63,19
8.81048519,39.55045821,63,19
8.81047765,39.55046473,63,19
8.81047012,39.55047124,63,19
8.81046258,39.55047775,63,19
8.81045504,39.55048427,63,19
8.8104475,39.55049078,63,19
8.81043996,39.5504973,63,19
8.81043242,39.55050381,63,19
8.81042488,39.55051032,63,19
8.81041734,39.55051684,63,19
8.8104098,39.55052335,63,19
8.81040226,39.55052986,63,19
8.81039472,39.55053638,63,19
8.81038718,39.55054289,63,19
8.81037964,39.5505494,63,19
8.8103721,39.55055592,63,19
8.81036456,39.55056243,63,19
8.81035702,39.55056895,63,19
8.81034948,39.55057546,63,19
8.81034195,39.55058197,63,19
8.81033441,39.55058849,63,19
8.81032687,39.550595,63,19
8.81031933,39.55060151,63,19
8.81031179,39.55060803,63,19
8.81030425,39.55061454,63,19
8.81029671,39.55062105,63,19
8.81028917,39.55062757,63,19
8.81028163,39.55063408,63,19
8.81027409,39.5506406,63,19
8.81026655,39.55064711,63,19
8.81025901,39.55065362,63,19
8.81025147,39.55066014,63,19
8.81024393,39.55066665,63,19
8.81023639,39.55067316,63,19
8.81022885,39.55067968,63,19
8.81022132,39.55068619,63,19
8.81021378,39.5506927,63,19
8.81020624,39.55069922,63,19
8.8101987,39.55070573,63,19
8.81019116,39.55071225,63,19
8.81018362,39.55071876,63,19
8.81017608,39.55072527,63,19
8.81016854,39.55073179,63,19
8.810161,39.5507383,63,19
8.81015358,39.55074483,63,19
8.81014616,39.55075135,63,19
8.81013873,39.55075788,63,19
8.81013131,39.55076441,63,19
8.81012389,39.55077093,63,19
8.81011647,39.55077746,63,19
8.81010905,39.55078399,63,19
8.81010163,39.55079052,63,19
8.8100942,39.55079704,63,19
8.81008678,39.55080357,63,19
8.81007936,39.5508101,63,19
8.81007194,39.55081662,63,19
8.81006452,39.55082315,63,19
8.81005709,39.55082968,63,19
8.81004967,39.5508362,63,19
8.81004225,39.55084273,63,19
8.81003483,39.55084926,63,19
8.81002741,39.55085578,63,19
8.81001999,39.55086231,63,19
8.81001256,39.55086884,63,19
8.81000514,39.55087537,63,19
8.80999772,39.55088189,63,19
8.8099903,39.55088842,63,19
8.80998288,39.55089495,63,19
8.80997546,39.55090147,63,19
8.80996803,39.550908,63,19
8.80996061,39.55091453,63,19
8.80995319,39.55092105,63,19
8.80994577,39.55092758,63,19
8.80993835,39.55093411,63,19
8.80993092,39.55094063,63,19
8.8099235,39.55094716,63,19
8.80991608,39.55095369,63,19
8.80990866,39.55096022,63,19
8.80990124,39.55096674,63,19
8.80989382,39.55097327,63,19
8.80988639,39.5509798,63,19
8.80987897,39.55098632,63,19
8.80987155,39.55099285,63,19
8.80986413,39.55099938,63,19
8.80985671,39.5510059,63,19
8.80984928,39.55101243,63,19
8.80984186,39.55101896,63,19
8.80983444,39.55102548,63,19
8.80982702,39.55103201,63,19
8.8098196,39.55103854,63,19
8.80981218,39.55104507,63,19
8.80980475,39.55105159,63,19
8.80979733,39.55105812,63,19
8.80978991,39.55106465,63,19
8.80978249,39.55107117,63,19
8.80977507,39.5510777,63,19
8.80976764,39.55108423,63,19
8.80976022,39.55109075,63,19
8.8097528,39.55109728,63,19
8.80974538,39.55110381,63,19
8.80973796,39.55111033,63,19
8.80973054,39.55111686,63,19
8.80972311,39.55112339,63,19
8.80971569,39.55112992,63,19
8.80970827,39.55113644,63,19
8.80970085,39.55114297,63,19
8.80969343,39.5511495,63,19
8.80968601,39.55115602,63,19
8.80967858,39.55116255,63,19
8.80967116,39.55116908,63,19
8.80966374,39.5511756,63,19
8.80965632,39.55118213,63,19
8.8096489,39.55118866,63,19
8.80964147,39.55119518,63,19
8.80963405,39.55120171,63,19
8.80962663,39.55120824,63,19
8.80961921,39.55121477,63,19
8.80961179,39.55122129,63,19
8.80960437,39.55122782,63,19
8.80959694,39.55123435,63,19
8.80958952,39.55124087,63,19
8.8095821,39.5512474,63,19
8.80957452,39.55125379,63,19
8.80956694,39.55126019,63,19
8.80955937,39.55126658,63,19
8.80955179,39.55127298,63,19
8.80954421,39.55127937,63,19
8.80953663,39.55128577,63,19
8.80952905,39.55129216,63,19
8.80952147,39.55129855,63,19
8.8095139,39.55130495,63,19
8.80950632,39.55131134,63,19
8.80949874,39.55131774,63,19
8.80949116,39.55132413,63,19
8.80948358,39.55133052,63,19
8.809476,39.55133692,63,19
8.80946843,39.55134331,62.97731997,19
8.80946085,39.55134971,62.94608765,19
8.80945327,39.5513561,62.91258695,19
8.80944569,39.5513625,62.87681785,19
8.80943811,39.55136889,62.83878036,19
8.80943053,39.55137528,62.79847448,19
8.80942296,39.55138168,62.7559002,19
8.80941538,39.55138807,62.71105753,19
8.8094078,39.55139447,62.65663705,19
8.80940022,39.55140086,62.60078329,19
8.80939264,39.55140726,62.54719793,19
8.80938507,39.55141365,62.49588096,19
8.80937749,39.55142004,62.44683238,19
8.80936991,39.55142644,62.40005219,19
8.80936233,39.55143283,62.3555404,19
8.80935475,39.55143923,62.31329699,19
8.80934717,39.55144562,62.27332199,19
8.8093396,39.55145201,62.23561537,19
8.80933202,39.55145841,62.20017715,19
8.80932444,39.5514648,62.16700732,19
8.80931686,39.5514712,62.13610588,19
8.80930928,39.55147759,62.10747283,19
8.8093017,39.55148399,62.08110818,19
8.80929413,39.55149038,62.05701192,19
8.80928655,39.55149677,62.03518406,19
8.80927897,39.55150317,62.01562458,19
8.80927139,39.55150956,62,19
8.80926381,39.55151596,62,19
8.80925623,39.55152235,62,19
8.80924866,39.55152874,62,19
8.80924108,39.55153514,62,19
8.8092335,39.55154153,62,19
8.80922592,39.55154793,62,19
8.80921834,39.55155432,62,19
8.80921077,39.55156072,62,19
8.80920319,39.55156711,62,19
8.80919561,39.5515735,62,19
8.80918803,39.5515799,62,19
8.80918045,39.55158629,62,19
8.80917287,39.55159269,62,19
8.8091653,39.55159908,62,19
8.80915772,39.55160548,62,19
8.80915014,39.55161187,62,19
8.80914256,39.55161826,62,19
8.80913498,39.55162466,62,19
8.8091274,39.55163105,62,19
8.80911983,39.55163745,62,19
8.80911225,39.55164384,62,19
8.80910467,39.55165023,62,19
8.80909709,39.55165663,62,19
8.80908951,39.55166302,62,19
8.80908193,39.55166942,62,19
8.80907436,39.55167581,62,19
8.80906678,39.55168221,62,19
8.8090592,39.5516886,62,19
8.80905159,39.5516949,62,19
8.80904397,39.5517012,62,19
8.80903636,39.5517075,62,19
8.80902875,39.5517138,62,19
8.80902113,39.55172011,62,19
8.80901352,39.55172641,62,19
8.8090059,39.55173271,62,19
8.80899829,39.55173901,62,19
8.80899068,39.55174531,62,19
8.80898306,39.55175161,62,19
8.80897545,39.55175791,62,19
8.80896784,39.55176421,62,19
8.80896022,39.55177052,62,19
8.80895261,39.55177682,62,19
8.808945,39.55178312,62,19
8.80893738,39.55178942,62,19
8.80892977,39.55179572,62,19
8.80892216,39.55180202,62,19
8.80891454,39.55180832,62,19
8.80890693,39.55181462,62,19
8.80889931,39.55182093,62,19
8.8088917,39.55182723,62,19
8.80888409,39.55183353,62,19
8.80887647,39.55183983,62,19
8.80886886,39.55184613,62,19
8.80886125,39.55185243,62,19
8.80885363,39.55185873,62,19
8.80884602,39.55186503,62,19
8.80883841,39.55187134,62,19
8.80883079,39.55187764,62,19
8.80882318,39.55188394,62,19
8.80881557,39.55189024,62,19
8.80880795,39.55189654,62,19
8.80880034,39.55190284,62,19
8.80879272,39.55190914,62,19
8.80878511,39.55191544,62,19
8.8087775,39.55192175,62,19
8.80876988,39.55192805,62,19
8.80876227,39.55193435,62,19
8.80875466,39.55194065,62,19
8.80874704,39.55194695,62,19
8.80873943,39.55195325,62,19
8.80873182,39.55195955,62,19
8.8087242,39.55196585,62,19
8.80871659,39.55197216,62,19
8.80870898,39.55197846,62,19
8.80870136,39.55198476,62,19
8.80869375,39.55199106,62,19
8.80868613,39.55199736,62,19
8.80867852,39.55200366,62,19
8.80867091,39.55200996,62,19
8.80866329,39.55201626,62,19
8.80865568,39.55202257,61.97606857,19
8.80864807,39.55202887,61.9456742,19
8.80864045,39.55203517,61.91527983,19
8.80863284,39.55204147,61.88488547,19
8.80862523,39.55204777,61.8544911,19
8.80861761,39.55205407,61.82409674,19
8.80861,39.55206037,61.79370237,19
8.80860239,39.55206667,61.763308,19
8.80859477,39.55207298,61.73291364,19
8.80858716,39.55207928,61.70251927,19
8.80857954,39.55208558,61.6721249,19
8.80857193,39.55209188,61.64173054,19
8.80856432,39.55209818,61.61133617,19
8.8085567,39.55210448,61.58094181,19
8.80854909,39.55211078,61.55054744,19
8.80854148,39.55211708,61.52015307,19
8.80853386,39.55212339,61.48975871,19
8.80852625,39.55212969,61.45936434,19
8.80851864,39.55213599,61.42896997,19
8.80851102,39.55214229,61.39857561,19
8.80850341,39.55214859,61.36818124,19
8.8084958,39.55215489,61.33778688,19
8.80848818,39.55216119,61.30739251,19
8.80848057,39.55216749,61.27699814,19
8.80847295,39.5521738,61.24660378,19
8.80846534,39.5521801,61.21620941,19
8.80845773,39.5521864,61.18581504,19
8.80845011,39.5521927,61.16314377,19
8.8084425,39.552199,61.1653531,19
8.80843469,39.55220502,61.16761773,19
8.80842688,39.55221105,61.17208438,19
8.80841907,39.55221707,61.17875305,19
8.80841126,39.55222309,61.18762374,19
8.80840345,39.55222912,61.22267539,19
8.80839565,39.55223514,61.25799264,19
8.80838784,39.55224117,61.29330989,19
8.80838003,39.55224719,61.32862714,19
8.80837222,39.55225321,61.3639444,19
8.80836441,39.55225924,61.39926165,19
8.8083566,39.55226526,61.4345789,19
8.80834879,39.55227128,61.46989615,19
8.80834098,39.55227731,61.5052134,19
8.80833317,39.55228333,61.54053065,19
8.80832536,39.55228935,61.5758479,19
8.80831755,39.55229538,61.61116515,19
8.80830975,39.5523014,61.6464824,19
8.80830194,39.55230743,61.68179965,19
8.80829413,39.55231345,61.7171169,19
8.80828632,39.55231947,61.75243415,19
8.80827851,39.5523255,61.7877514,19
8.8082707,39.55233152,61.82306865,19
8.80826289,39.55233754,61.8583859,19
8.80825508,39.55234357,61.89370315,19
8.80824727,39.55234959,61.9290204,19
8.80823946,39.55235561,61.96433765,19
8.80823165,39.55236164,61.9996549,19
8.80822385,39.55236766,62,19
8.80821604,39.55237369,62,19
8.80820823,39.55237971,62,19
8.80820042,39.55238573,62,19
8.80819261,39.55239176,62,19
8.8081848,39.55239778,62,19
8.80817699,39.5524038,62,19
8.80816918,39.55240983,62,19
8.80816137,39.55241585,62,19
8.80815356,39.55242187,62,19
8.80814575,39.5524279,62,19
8.80813795,39.55243392,62,19
8.80813014,39.55243995,62,19
8.80812233,39.55244597,62,19
8.80811452,39.55245199,62,19
8.80810671,39.55245802,62,19
8.8080989,39.55246404,62,19
8.80809109,39.55247006,62,19
8.80808328,39.55247609,62,19
8.80807547,39.55248211,62,19
8.80806766,39.55248813,62,19
8.80805985,39.55249416,62,19
8.80805205,39.55250018,62,19
8.80804424,39.55250621,62,19
8.80803643,39.55251223,62,19
8.80802862,39.55251825,62,19
8.80802081,39.55252428,62,19
8.808013,39.5525303,62,19
8.808005,39.55253629,62,19
8.807997,39.55254227,62,19
8.80798899,39.55254826,62,19
8.80798099,39.55255424,62,19
8.80797299,39.55256023,62,19
8.80796499,39.55256621,62,19
8.80795699,39.5525722,62,19
8.80794899,39.55257818,62,19
8.80794098,39.55258417,62,19
8.80793298,39.55259015,62,19
8.80792498,39.55259614,62,19
8.80791698,39.55260212,62,19
8.80790898,39.55260811,62,19
8.80790097,39.55261409,62,19
8.80789297,39.55262008,62,19
8.80788497,39.55262606,62,19
8.80787697,39.55263205,62,19
8.80786897,39.55263803,62,19
8.80786096,39.55264402,62,19
8.80785296,39.55265,62,19
8.80784496,39.55265599,62,19
8.80783696,39.55266197,62,19
8.80782896,39.55266796,62,19
8.80782096,39.55267394,62,19
8.80781295,39.55267993,62,19
8.80780495,39.55268591,62,19
8.80779695,39.5526919,62,19
8.80778895,39.55269788,62,19
8.80778095,39.55270387,62,19
8.80777294,39.55270985,62,19
8.80776494,39.55271584,62,19
8.80775694,39.55272182,62,19
8.80774894,39.55272781,62,19
8.80774094,39.55273379,62,19
8.80773293,39.55273978,62,19
8.80772493,39.55274576,62,19
8.80771693,39.55275175,62,19
8.80770893,39.55275773,62,19
8.80770093,39.55276372,62,19
8.80769293,39.5527697,62,19
8.80768492,39.55277569,62,19
8.80767692,39.55278167,62,19
8.80766892,39.55278766,62,19
8.80766092,39.55279364,62,19
8.80765292,39.55279963,62,19
8.80764491,39.55280561,62,19
8.80763691,39.5528116,62,19
8.80762891,39.55281758,62,19
8.80762091,39.55282357,62,19
8.80761291,39.55282955,62,19
8.8076049,39.55283554,62,19
8.8075969,39.55284152,62,19
8.8075889,39.55284751,62,19
8.8075809,39.5528535,62,19
8.8075729,39.55285948,62,19
8.8075649,39.55286547,62,19
8.80755689,39.55287145,62,19
8.80754889,39.55287744,62,19
8.80754089,39.55288342,62,19
8.80753289,39.55288941,62,19
8.80752489,39.55289539,62,19
8.80751688,39.55290138,62,19
8.80750888,39.55290736,62,19
8.80750088,39.55291335,62,19
8.80749288,39.55291933,62,19
8.80748488,39.55292532,62,19
8.80747688,39.5529313,62,19
8.80746887,39.55293729,62,19
8.80746087,39.55294327,62,19
8.80745287,39.55294926,62,19
8.80744487,39.55295524,62,19
8.80743687,39.55296123,62,19
8.80742886,39.55296721,62,19
8.80742086,39.5529732,62,19
8.80741286,39.55297918,62,19
8.80740486,39.55298517,62,19
8.80739686,39.55299115,62,19
8.80738885,39.55299714,62,19
8.80738085,39.55300312,62,19
8.80737285,39.55300911,62,19
8.80736485,39.55301509,62,19
8.80735685,39.55302108,62,19
8.80734885,39.55302706,62,19
8.80734084,39.55303305,62,19
8.80733284,39.55303903,62,19
8.80732484,39.55304502,62.00423571,19
8.80731684,39.553051,62.02618277,19
8.80730884,39.55305699,62.04588789,19
8.80730083,39.55306297,62.06335106,19
8.80729283,39.55306896,62.0785723,19
8.80728483,39.55307494,62.09155159,19
8.80727683,39.55308093,62.10228894,19
8.80726883,39.55308691,62.11078435,19
8.80726082,39.5530929,62.11703782,19
8.80725282,39.55309888,62.12104934,19
8.80724482,39.55310487,62.12281893,19
8.80723682,39.55311085,62.12234657,19
8.80722882,39.55311684,62.11963227,19
8.80722082,39.55312282,62.11467602,19
8.80721281,39.55312881,62.10747784,19
8.80720481,39.55313479,62.09803771,19
8.80719681,39.55314078,62.08635565,19
8.80718881,39.55314676,62.07243164,19
8.80718081,39.55315275,62.05626569,19
8.8071728,39.55315873,62.03785779,19
8.8071648,39.55316472,62.01720796,19
8.8071568,39.5531707,62,19
8.8071488,39.55317669,62,19
8.8071408,39.55318268,62,19
8.8071328,39.55318866,62,19
8.80712479,39.55319465,62,19
8.80711679,39.55320063,62,19
8.80710879,39.55320662,62,19
8.80710079,39.5532126,62,19
8.80709279,39.55321859,62,19
8.80708478,39.55322457,62,19
8.80707678,39.55323056,62,19
8.80706878,39.55323654,62,19
8.80706078,39.55324253,62,19
8.80705278,39.55324851,62,19
8.80704477,39.5532545,62,19
8.80703677,39.55326048,62,19
8.80702877,39.55326647,62,19
8.80702077,39.55327245,62,19
8.80701277,39.55327844,62,19
8.80700477,39.55328442,62,19
8.80699676,39.55329041,62,19
8.80698876,39.55329639,62,19
8.80698076,39.55330238,62,19
8.80697276,39.55330836,62,19
8.80696476,39.55331435,62,19
8.80695675,39.55332033,62,19
8.80694875,39.55332632,62,19
8.80694075,39.5533323,62,19
8.80693275,39.55333829,62,19
8.80692475,39.55334427,62,19
8.80691674,39.55335026,62,19
8.80690874,39.55335624,62,19
8.80690074,39.55336223,62,19
8.80689274,39.55336821,62,19
8.80688474,39.5533742,62,19
8.80687674,39.55338018,62,19
8.80686873,39.55338617,62,19
8.80686073,39.55339215,62,19
8.80685273,39.55339814,62,19
8.80684473,39.55340412,62,19
8.80683673,39.55341011,62,19
8.80682872,39.55341609,62,19
8.80682072,39.55342208,62,19
8.80681272,39.55342806,62,19
8.80680472,39.55343405,62,19
8.80679672,39.55344003,62,19
8.80678871,39.55344602,62,19
8.80678071,39.553452,62,19
8.80677271,39.55345799,62,19
8.80676471,39.55346397,62,19
8.80675671,39.55346996,62,19
8.80674871,39.55347594,62,19
8.8067407,39.55348193,62,19
8.8067327,39.55348791,62,19
8.8067247,39.5534939,62,19
8.80671675,39.55349988,62,19
8.8067088,39.55350585,62,19
8.80670086,39.55351183,62,19
8.80669291,39.5535178,62,19
8.80668496,39.55352378,62,19
8.80667701,39.55352975,62,19
8.80666906,39.55353573,62,19
8.80666112,39.5535417,62,19
8.80665317,39.55354768,62,19
8.80664522,39.55355365,62,19
8.80663727,39.55355963,62,19
8.80662933,39.5535656,62,19
8.80662138,39.55357158,62,19
8.80661343,39.55357755,62,19
8.80660548,39.55358353,62,19
8.80659753,39.5535895,62,19
8.80658959,39.55359548,62,19
8.80658164,39.55360145,62,19
8.80657369,39.55360743,62,19
8.80656574,39.5536134,62,19
8.80655779,39.55361938,62,19
8.80654985,39.55362535,62,19
8.8065419,39.55363133,62,19
8.80653395,39.55363731,62,19
8.806526,39.55364328,62,19
8.80651806,39.55364926,62,19
8.80651011,39.55365523,62,19
8.80650216,39.55366121,62,19
8.80649421,39.55366718,62,19
8.80648626,39.55367316,62,19
8.80647832,39.55367913,62,19
8.80647037,39.55368511,62,19
8.80646242,39.55369108,62,19
8.80645447,39.55369706,62,19
8.80644652,39.55370303,62,19
8.80643858,39.55370901,62,19
8.80643063,39.55371498,62,19
8.80642268,39.55372096,62,19
8.80641473,39.55372693,62,19
8.80640679,39.55373291,62,19
8.80639884,39.55373888,62,19
8.80639089,39.55374486,62,19
8.80638294,39.55375083,62,19
8.80637499,39.55375681,62,19
8.80636705,39.55376278,62,19
8.8063591,39.55376876,62,19
8.80635115,39.55377474,62,19
8.8063432,39.55378071,62,19
8.80633525,39.55378669,62,19
8.80632731,39.55379266,62,19
8.80631936,39.55379864,62,19
8.80631141,39.55380461,62,19
8.80630346,39.55381059,62,19
8.80629552,39.55381656,62,19
8.80628757,39.55382254,62,19
8.80627962,39.55382851,62,19
8.80627167,39.55383449,62,19
8.80626372,39.55384046,62,19
8.80625578,39.55384644,62,19
8.80624783,39.55385241,62,19
8.80623988,39.55385839,62,19
8.80623193,39.55386436,62,19
8.80622398,39.55387034,62,19
8.80621604,39.55387631,62,19
8.80620809,39.55388229,62,19
8.80620014,39.55388826,62,19
8.80619219,39.55389424,62,19
8.80618425,39.55390021,62,19
8.8061763,39.55390619,62,19
8.80616835,39.55391216,62,19
8.8061604,39.55391814,62,19
8.80615245,39.55392412,62,19
8.80614451,39.55393009,62,19
8.80613656,39.55393607,62,19
8.80612861,39.55394204,62,19
8.80612066,39.55394802,62,19
8.80611271,39.55395399,62,19
8.80610477,39.55395997,62,19
8.80609682,39.55396594,62,19
8.80608887,39.55397192,62,19
8.80608092,39.55397789,62,19
8.80607298,39.55398387,62,19
8.80606503,39.55398984,62,19
8.80605708,39.55399582,62,19
8.80604913,39.55400179,62,19
8.80604118,39.55400777,62,19
8.80603324,39.55401374,62,19
8.80602529,39.55401972,62,19
8.80601734,39.55402569,62,19
8.80600939,39.55403167,62,19
8.80600144,39.55403764,62,19
8.8059935,39.55404362,62,19
8.80598555,39.55404959,62,19
8.8059776,39.55405557,62,19
8.80596965,39.55406155,62,19
8.80596171,39.55406752,62,19
8.80595376,39.5540735,62,19
8.80594581,39.55407947,62,19
8.80593786,39.55408545,62,19
8.80592991,39.55409142,62,19
8.80592197,39.5540974,62,19
8.80591402,39.55410337,62,19
8.80590607,39.55410935,62,19
8.80589812,39.55411532,62,19
8.80589017,39.5541213,62,19
8.80588223,39.55412727,62,19
8.80587428,39.55413325,62,19
8.80586633,39.55413922,62,19
8.80585838,39.5541452,62,19
8.80585044,39.55415117,62,19
8.80584249,39.55415715,62,19
8.80583454,39.55416312,62,19
8.80582659,39.5541691,62,19
8.80581864,39.55417507,62,19
8.8058107,39.55418105,62,19
8.80580275,39.55418702,62,19
8.8057948,39.554193,62,19
8.80578683,39.55419903,62,19
8.80577887,39.55420505,62,19
8.8057709,39.55421108,62,19
8.80576294,39.5542171,62,19
8.80575497,39.55422313,62,19
8.805747,39.55422915,62,19
8.80573904,39.55423518,62,19
8.80573107,39.5542412,62,19
8.8057231,39.55424723,62,19
8.80571514,39.55425326,62,19
8.80570717,39.55425928,62,19
8.80569921,39.55426531,62,19
8.80569124,39.55427133,62,19
8.80568327,39.55427736,62,19
8.80567531,39.55428338,62,19
8.80566734,39.55428941,62,19
8.80565938,39.55429543,62,19
8.80565141,39.55430146,62,19
8.80564344,39.55430749,62,19
8.80563548,39.55431351,62,19
8.80562751,39.55431954,62,19
8.80561954,39.55432556,62,19
8.80561158,39.55433159,62,19
8.80560361,39.55433761,62,19
8.80559565,39.55434364,62,19
8.80558768,39.55434966,62,19
8.80557971,39.55435569,62,19
8.80557175,39.55436172,62,19
8.80556378,39.55436774,62,19
8.80555582,39.55437377,62,19
8.80554785,39.55437979,62,19
8.80553988,39.55438582,62,19
8.80553192,39.55439184,62,19
8.80552395,39.55439787,62,19
8.80551598,39.55440389,62,19
8.80550802,39.55440992,62,19
8.80550005,39.55441595,62,19
8.80549209,39.55442197,62,19
8.80548412,39.554428,62,19
8.80547615,39.55443402,62,19
8.80546819,39.55444005,62,19
8.80546022,39.55444607,62,19
8.80545225,39.5544521,62,19
8.80544429,39.55445812,62,19
8.80543632,39.55446415,62,19
8.80542836,39.55447018,62,19
8.80542039,39.5544762,62,19
8.80541242,39.55448223,62,19
8.80540446,39.55448825,61.99828854,19
8.80539649,39.55449428,61.98261452,19
8.80538853,39.5545003,61.96918752,19
8.80538056,39.55450633,61.95800756,19
8.80537259,39.55451235,61.94907463,19
8.80536463,39.55451838,61.94238873,19
8.80535666,39.55452441,61.93794987,19
8.80534869,39.55453043,61.93575803,19
8.80534073,39.55453646,61.93581323,19
8.80533276,39.55454248,61.93811546,19
8.8053248,39.55454851,61.94266472,19
8.80531683,39.55455453,61.94946102,19
8.80530886,39.55456056,61.95850435,19
